date,category,shop_id,item_id,item_cnt_day
2014-03-06,6,368,79108,10.0
2014-03-06,9,36,34112,23.0
2014-03-06,11,149,87601,7.0
2014-03-06,12,116,20025,4.0
2014-03-06,14,6,13432,1.0
2014-03-06,15,154,56171,5.0
2014-03-06,19,4945,848693,177.0
2014-03-06,20,2358,423213,86.0
2014-03-06,21,829,121316,26.0
2014-03-06,22,288,50976,12.0
2014-03-06,23,4262,621829,139.0
2014-03-06,25,250,41440,8.0
2014-03-06,28,6709,1243713,325.0
2014-03-06,29,764,195686,31.0
2014-03-06,30,9415,1883915,318.0
2014-03-06,31,1375,166477,37.0
2014-03-06,32,309,32816,12.0
2014-03-06,33,436,127585,24.0
2014-03-06,35,487,93149,21.0
2014-03-06,37,4977,2368476,157.0
2014-03-06,38,686,334668,22.0
2014-03-06,40,10849,4689663,334.0
2014-03-06,41,698,301754,22.0
2014-03-06,43,568,259408,20.0
2014-03-06,45,139,960,4.0
2014-03-06,49,290,160392,15.0
2014-03-06,54,165,32099,3.0
2014-03-06,55,9175,2294945,298.0
2014-03-06,56,91,11972,3.0
2014-03-06,57,1135,455933,32.0
2014-03-06,58,452,86280,11.0
2014-03-06,59,68,28393,2.0
2014-03-06,60,19,1142,1.0
2014-03-06,61,110,99004,3.0
2014-03-06,62,624,255783,19.0
2014-03-06,63,713,337181,22.0
2014-03-06,64,744,346903,22.0
2014-03-06,65,925,444462,33.0
2014-03-06,67,1086,248025,28.0
2014-03-06,69,491,261100,19.0
2014-03-06,70,170,75801,5.0
2014-03-06,71,1218,796062,140.0
2014-03-06,72,1627,1043774,55.0
2014-03-06,73,286,5902,10.0
2014-03-06,75,612,114900,29.0
2014-03-06,76,275,14181,6.0
2014-03-06,77,46,1078,2.0
2014-03-06,78,110,1564,2.0
2014-03-06,79,150,106302,6.0
2014-03-06,82,13,13351,1.0
2014-03-06,83,44,22087,1.0
2014-03-07,2,264,44968,8.0
2014-03-07,3,876,165588,24.0
2014-03-07,4,51,5682,1.0
2014-03-07,5,93,16754,4.0
2014-03-07,6,780,204506,27.0
2014-03-07,9,12,11373,2.0
2014-03-07,11,119,40421,3.0
2014-03-07,12,160,33375,5.0
2014-03-07,14,201,67170,7.0
2014-03-07,15,236,74462,7.0
2014-03-07,19,5448,899639,210.0
2014-03-07,20,2621,461928,110.0
2014-03-07,21,564,81584,18.0
2014-03-07,22,413,111177,17.0
2014-03-07,23,4919,650089,167.0
2014-03-07,25,246,40741,9.0
2014-03-07,28,2589,534321,105.0
2014-03-07,29,170,55409,8.0
2014-03-07,30,9816,1887503,371.0
2014-03-07,31,605,66243,13.0
2014-03-07,32,313,60723,11.0
2014-03-07,33,372,95732,12.0
2014-03-07,35,652,110610,26.0
2014-03-07,37,5581,2390211,180.0
2014-03-07,38,974,433644,37.0
2014-03-07,39,18,16727,1.0
2014-03-07,40,12332,4907545,372.0
2014-03-07,41,827,264282,26.0
2014-03-07,43,863,341854,28.0
2014-03-07,45,187,810,4.0
2014-03-07,49,472,194438,17.0
2014-03-07,54,385,75077,8.0
2014-03-07,55,11309,3106344,355.0
2014-03-07,57,1579,593880,41.0
2014-03-07,58,336,77504,10.0
2014-03-07,60,42,18415,1.0
2014-03-07,61,160,117012,6.0
2014-03-07,62,290,132832,9.0
2014-03-07,63,1347,597423,43.0
2014-03-07,64,1443,664520,40.0
2014-03-07,65,1859,858468,65.0
2014-03-07,66,27,13602,1.0
2014-03-07,67,1017,186721,30.0
2014-03-07,69,569,285637,19.0
2014-03-07,70,1384,340224,36.0
2014-03-07,71,1132,754164,167.0
2014-03-07,72,1484,998389,50.0
2014-03-07,73,437,7695,12.0
2014-03-07,75,699,111713,22.0
2014-03-07,76,330,23344,10.0
2014-03-07,78,55,12236,1.0
2014-03-07,79,183,141736,8.0
2014-03-08,2,337,61944,12.0
2014-03-08,3,740,155973,20.0
2014-03-08,4,52,5682,1.0
2014-03-08,5,163,33501,6.0
2014-03-08,6,733,165898,19.0
2014-03-08,8,26,18483,2.0
2014-03-08,11,45,26931,2.0
2014-03-08,12,581,140551,19.0
2014-03-08,14,25,13420,1.0
2014-03-08,15,231,75052,8.0
2014-03-08,16,106,40576,3.0
2014-03-08,17,28,12121,1.0
2014-03-08,19,5196,879143,168.0
2014-03-08,20,2825,900863,175.0
2014-03-08,21,799,123291,22.0
2014-03-08,22,787,121595,26.0
2014-03-08,23,3678,416951,106.0
2014-03-08,25,474,49367,12.0
2014-03-08,28,3488,624728,112.0
2014-03-08,29,317,95119,11.0
2014-03-08,30,10643,2107904,355.0
2014-03-08,31,990,122279,23.0
2014-03-08,32,267,31378,10.0
2014-03-08,33,223,39890,5.0
2014-03-08,34,165,23909,3.0
2014-03-08,35,672,128079,27.0
2014-03-08,37,8166,3310073,243.0
2014-03-08,38,1486,496283,40.0
2014-03-08,40,19509,7550091,600.0
2014-03-08,41,1266,473384,32.0
2014-03-08,43,1337,471878,38.0
2014-03-08,45,115,910,3.0
2014-03-08,49,847,334539,30.0
2014-03-08,54,110,12679,2.0
2014-03-08,55,12257,3169712,371.0
2014-03-08,56,32,9442,2.0
2014-03-08,57,1302,488668,33.0
2014-03-08,58,479,117751,18.0
2014-03-08,60,38,21950,3.0
2014-03-08,61,418,209196,19.0
2014-03-08,62,608,254418,19.0
2014-03-08,63,1334,612791,43.0
2014-03-08,64,1109,546216,34.0
2014-03-08,65,1656,764973,68.0
2014-03-08,67,953,268959,30.0
2014-03-08,69,378,209536,15.0
2014-03-08,70,875,289514,24.0
2014-03-08,71,1284,796062,212.0
2014-03-08,72,2624,1452504,82.0
2014-03-08,73,107,1930,4.0
2014-03-08,75,611,108146,22.0
2014-03-08,76,165,9959,4.0
2014-03-08,78,165,20613,3.0
2014-03-08,79,200,141736,10.0
2014-03-08,83,54,44175,2.0
2014-03-09,2,209,52864,9.0
2014-03-09,3,752,172580,20.0
2014-03-09,5,151,27944,5.0
2014-03-09,6,430,94816,13.0
2014-03-09,8,263,92419,23.0
2014-03-09,9,24,22743,20.0
2014-03-09,11,85,40423,4.0
2014-03-09,12,201,46819,6.0
2014-03-09,14,45,26847,2.0
2014-03-09,15,120,53642,4.0
2014-03-09,16,55,27051,2.0
2014-03-09,19,5163,748483,226.0
2014-03-09,20,2178,552410,81.0
2014-03-09,21,223,37450,8.0
2014-03-09,22,153,27251,8.0
2014-03-09,23,3320,400788,156.0
2014-03-09,25,434,54556,10.0
2014-03-09,28,2537,618215,92.0
2014-03-09,29,30,27199,2.0
2014-03-09,30,6654,1085762,313.0
2014-03-09,31,770,78165,16.0
2014-03-09,32,46,9499,3.0
2014-03-09,33,27,7980,1.0
2014-03-09,34,165,23911,6.0
2014-03-09,35,629,116437,26.0
2014-03-09,37,4782,2216377,149.0
2014-03-09,38,1278,512407,34.0
2014-03-09,39,56,43282,2.0
2014-03-09,40,11358,4662560,327.0
2014-03-09,41,417,173259,13.0
2014-03-09,43,407,178635,14.0
2014-03-09,45,93,1115,3.0
2014-03-09,49,857,450799,47.0
2014-03-09,54,605,92517,16.0
2014-03-09,55,6906,1806238,205.0
2014-03-09,56,89,4186,2.0
2014-03-09,57,947,306928,22.0
2014-03-09,58,447,82239,13.0
2014-03-09,60,245,36705,5.0
2014-03-09,61,298,131684,7.0
2014-03-09,62,231,95662,6.0
2014-03-09,63,719,321658,23.0
2014-03-09,64,601,254819,16.0
2014-03-09,65,418,191955,16.0
2014-03-09,67,613,176750,19.0
2014-03-09,69,333,195727,19.0
2014-03-09,70,442,172943,17.0
2014-03-09,71,1205,733215,121.0
2014-03-09,72,1441,855084,43.0
2014-03-09,73,286,5848,18.0
2014-03-09,75,1157,173599,32.0
2014-03-09,76,55,492,1.0
2014-03-09,78,110,36245,2.0
2014-03-09,79,336,159453,11.0
2014-03-09,83,65,44178,2.0
2014-03-10,2,437,74517,13.0
2014-03-10,3,1673,373069,70.0
2014-03-10,5,286,44664,8.0
2014-03-10,6,1098,275804,38.0
2014-03-10,7,786,197713,25.0
2014-03-10,8,12,9243,2.0
2014-03-10,9,12,11370,1.0
2014-03-10,11,66,40463,3.0
2014-03-10,12,896,214146,34.0
2014-03-10,15,203,88617,7.0
2014-03-10,16,300,147451,12.0
2014-03-10,17,34,12119,1.0
2014-03-10,19,5148,1003319,236.0
2014-03-10,20,4184,868732,306.0
2014-03-10,21,356,47847,9.0
2014-03-10,22,341,116279,24.0
2014-03-10,23,4279,632847,231.0
2014-03-10,24,1280,177506,66.0
2014-03-10,25,393,96934,17.0
2014-03-10,28,2618,576173,159.0
2014-03-10,29,706,171712,62.0
2014-03-10,30,11600,2838269,1223.0
2014-03-10,31,1650,216477,38.0
2014-03-10,32,296,47488,14.0
2014-03-10,33,108,23914,3.0
2014-03-10,34,220,42128,20.0
2014-03-10,35,1590,296904,86.0
2014-03-10,37,8813,3594926,313.0
2014-03-10,38,2489,1156765,113.0
2014-03-10,39,139,75783,4.0
2014-03-10,40,16173,6453184,530.0
2014-03-10,41,1319,745883,72.0
2014-03-10,43,1231,362959,30.0
2014-03-10,44,55,334,1.0
2014-03-10,45,257,1397,6.0
2014-03-10,49,321,210426,17.0
2014-03-10,54,110,14147,5.0
2014-03-10,55,10204,3070914,316.0
2014-03-10,56,119,16410,3.0
2014-03-10,57,1182,409978,30.0
2014-03-10,58,553,130587,17.0
2014-03-10,60,29,15581,2.0
2014-03-10,61,2689,3642051,416.0
2014-03-10,62,530,123380,13.0
2014-03-10,63,2938,1894120,369.0
2014-03-10,64,1111,734821,67.0
2014-03-10,65,1310,665566,80.0
2014-03-10,67,1358,313489,41.0
2014-03-10,69,1441,977187,192.0
2014-03-10,70,994,713669,329.0
2014-03-10,71,1293,837960,247.0
2014-03-10,72,3932,3466224,322.0
2014-03-10,73,355,6869,11.0
2014-03-10,75,889,112488,25.0
2014-03-10,76,275,12677,7.0
2014-03-10,78,165,20822,3.0
2014-03-10,79,586,318906,35.0
2014-03-10,83,166,132525,6.0
2014-03-11,2,471,132921,20.0
2014-03-11,3,1241,306778,53.0
2014-03-11,4,46,5682,1.0
2014-03-11,5,357,44706,8.0
2014-03-11,6,824,175023,23.0
2014-03-11,7,238,64476,8.0
2014-03-11,9,12,11370,6.0
2014-03-11,11,157,53914,4.0
2014-03-11,12,471,147772,16.0
2014-03-11,14,54,13422,1.0
2014-03-11,15,278,69499,6.0
2014-03-11,16,269,82990,8.0
2014-03-11,19,6834,1132545,223.0
2014-03-11,20,3920,802965,145.0
2014-03-11,21,695,91185,22.0
2014-03-11,22,514,61955,15.0
2014-03-11,23,7860,937074,234.0
2014-03-11,24,478,99061,15.0
2014-03-11,25,712,114956,22.0
2014-03-11,28,5677,794917,712.0
2014-03-11,29,571,153093,18.0
2014-03-11,30,13184,2430329,477.0
2014-03-11,31,2145,212404,61.0
2014-03-11,32,355,73103,22.0
2014-03-11,33,30,7965,1.0
2014-03-11,34,275,55227,33.0
2014-03-11,35,1375,238696,60.0
2014-03-11,37,6483,2630699,192.0
2014-03-11,38,2171,824420,62.0
2014-03-11,39,35,11989,1.0
2014-03-11,40,24297,9489259,715.0
2014-03-11,41,1417,605133,40.0
2014-03-11,43,558,154330,13.0
2014-03-11,45,286,1886,3.0
2014-03-11,49,476,146347,16.0
2014-03-11,54,110,3041,2.0
2014-03-11,55,14786,4051378,443.0
2014-03-11,56,127,14247,3.0
2014-03-11,57,1415,401210,33.0
2014-03-11,58,290,71875,10.0
2014-03-11,60,42,20298,2.0
2014-03-11,61,272,160326,8.0
2014-03-11,62,459,167523,14.0
2014-03-11,63,2360,1224514,81.0
2014-03-11,64,1353,632907,40.0
2014-03-11,65,2104,870224,95.0
2014-03-11,67,1598,421814,46.0
2014-03-11,69,972,353260,26.0
2014-03-11,70,1784,559289,62.0
2014-03-11,71,1381,879858,347.0
2014-03-11,72,2657,1453335,80.0
2014-03-11,73,215,4665,7.0
2014-03-11,75,893,118935,30.0
2014-03-11,76,495,34413,12.0
2014-03-11,78,275,48075,5.0
2014-03-11,79,821,425208,60.0
2014-03-11,83,134,88351,4.0
2014-03-12,2,292,73472,10.0
2014-03-12,3,831,143378,25.0
2014-03-12,5,141,22351,4.0
2014-03-12,6,400,80270,10.0
2014-03-12,7,359,88811,9.0
2014-03-12,9,60,59230,39.0
2014-03-12,12,839,329083,31.0
2014-03-12,14,124,67107,5.0
2014-03-12,15,465,115174,11.0
2014-03-12,16,99,34793,3.0
2014-03-12,19,3067,566046,108.0
2014-03-12,20,5628,775531,253.0
2014-03-12,21,104,25215,7.0
2014-03-12,22,514,66790,16.0
2014-03-12,23,4207,615227,128.0
2014-03-12,24,831,79424,22.0
2014-03-12,25,160,22681,5.0
2014-03-12,28,4434,589634,219.0
2014-03-12,29,605,82984,47.0
2014-03-12,30,5087,1016754,174.0
2014-03-12,31,1595,178871,54.0
2014-03-12,33,118,31869,4.0
2014-03-12,34,220,47261,11.0
2014-03-12,35,957,186284,42.0
2014-03-12,37,4546,2399857,164.0
2014-03-12,38,1298,646347,47.0
2014-03-12,40,12071,4914619,342.0
2014-03-12,41,426,143772,12.0
2014-03-12,43,351,157396,11.0
2014-03-12,44,55,300,1.0
2014-03-12,45,105,705,3.0
2014-03-12,46,42,19363,1.0
2014-03-12,49,543,250696,25.0
2014-03-12,54,385,78162,12.0
2014-03-12,55,7497,2419212,266.0
2014-03-12,56,581,64338,30.0
2014-03-12,57,804,180596,19.0
2014-03-12,58,569,112230,14.0
2014-03-12,60,21,3114,1.0
2014-03-12,61,684,292078,23.0
2014-03-12,62,394,225241,13.0
2014-03-12,63,1666,919852,64.0
2014-03-12,64,1051,496209,33.0
2014-03-12,65,1959,766901,62.0
2014-03-12,67,882,279651,27.0
2014-03-12,69,1295,702876,54.0
2014-03-12,70,910,292723,28.0
2014-03-12,71,1374,900807,173.0
2014-03-12,72,1499,982269,48.0
2014-03-12,73,284,15617,20.0
2014-03-12,74,55,5389,1.0
2014-03-12,75,1274,149642,41.0
2014-03-12,76,330,16442,6.0
2014-03-12,78,330,38907,6.0
2014-03-12,79,654,389774,33.0
2014-03-12,83,417,242976,16.0
2014-03-13,2,394,94619,14.0
2014-03-13,3,187,41404,6.0
2014-03-13,4,19,5682,1.0
2014-03-13,5,263,33545,7.0
2014-03-13,6,583,172686,22.0
2014-03-13,9,12,11373,1.0
2014-03-13,11,100,40406,3.0
2014-03-13,12,39,6675,1.0
2014-03-13,15,75,29276,3.0
2014-03-13,19,4719,812623,155.0
2014-03-13,20,1490,190033,44.0
2014-03-13,21,161,55036,7.0
2014-03-13,22,339,67197,10.0
2014-03-13,23,3388,479993,99.0
2014-03-13,25,605,71826,24.0
2014-03-13,28,2458,444715,81.0
2014-03-13,29,104,33896,5.0
2014-03-13,30,9413,1778280,580.0
2014-03-13,31,440,36435,15.0
2014-03-13,32,289,37990,9.0
2014-03-13,33,196,47844,6.0
2014-03-13,35,648,122259,25.0
2014-03-13,37,4811,2300074,157.0
2014-03-13,38,430,197676,13.0
2014-03-13,40,13788,5772063,424.0
2014-03-13,41,471,178345,13.0
2014-03-13,43,591,204244,20.0
2014-03-13,44,55,345,1.0
2014-03-13,45,149,1258,5.0
2014-03-13,49,720,233951,32.0
2014-03-13,54,715,85325,15.0
2014-03-13,55,9861,2800801,287.0
2014-03-13,56,141,17636,4.0
2014-03-13,57,722,256033,19.0
2014-03-13,58,42,10066,2.0
2014-03-13,59,94,20662,3.0
2014-03-13,60,134,21433,3.0
2014-03-13,62,584,229936,15.0
2014-03-13,63,495,260788,19.0
2014-03-13,64,1061,390265,27.0
2014-03-13,65,1643,687516,58.0
2014-03-13,67,1011,118632,26.0
2014-03-13,69,417,197236,13.0
2014-03-13,70,208,57865,6.0
2014-03-13,71,1205,837960,212.0
2014-03-13,72,945,690311,34.0
2014-03-13,73,254,18864,15.0
2014-03-13,75,1751,286201,52.0
2014-03-13,76,385,64333,14.0
2014-03-13,77,22,717,1.0
2014-03-13,78,55,916,1.0
2014-03-13,79,49,35434,2.0
2014-03-13,82,57,26696,10.0
2014-03-14,2,492,94337,15.0
2014-03-14,3,628,120765,22.0
2014-03-14,4,24,5682,1.0
2014-03-14,5,201,33516,6.0
2014-03-14,6,738,195356,26.0
2014-03-14,9,24,22735,6.0
2014-03-14,11,260,100879,9.0
2014-03-14,12,47,6675,1.0
2014-03-14,14,253,107616,8.0
2014-03-14,15,217,47668,6.0
2014-03-14,19,7881,1252779,478.0
2014-03-14,20,1746,201909,57.0
2014-03-14,21,564,83236,14.0
2014-03-14,22,879,131387,27.0
2014-03-14,23,4346,519041,162.0
2014-03-14,25,683,75554,16.0
2014-03-14,28,2497,435857,91.0
2014-03-14,29,157,55878,6.0
2014-03-14,30,10844,2183653,530.0
2014-03-14,31,935,118968,24.0
2014-03-14,32,439,70220,12.0
2014-03-14,33,556,119594,16.0
2014-03-14,35,801,145552,31.0
2014-03-14,37,7943,3709897,291.0
2014-03-14,38,1330,614179,40.0
2014-03-14,40,17386,7426974,590.0
2014-03-14,41,651,242218,17.0
2014-03-14,43,900,326375,27.0
2014-03-14,45,153,1587,6.0
2014-03-14,49,873,424159,49.0
2014-03-14,54,330,75797,6.0
2014-03-14,55,9880,3056008,298.0
2014-03-14,56,174,28476,6.0
2014-03-14,57,1460,525468,39.0
2014-03-14,58,304,83303,9.0
2014-03-14,59,37,6825,1.0
2014-03-14,61,84,48205,3.0
2014-03-14,62,886,353804,31.0
2014-03-14,63,1020,511727,34.0
2014-03-14,64,1278,600232,38.0
2014-03-14,65,2292,1051187,94.0
2014-03-14,66,150,68520,6.0
2014-03-14,67,1495,401345,53.0
2014-03-14,69,514,246195,19.0
2014-03-14,70,314,143026,12.0
2014-03-14,71,1156,775113,336.0
2014-03-14,72,1161,673386,34.0
2014-03-14,73,244,5905,14.0
2014-03-14,75,1286,210512,49.0
2014-03-14,76,110,4661,6.0
2014-03-14,83,194,88357,8.0
2014-03-15,2,941,204723,28.0
2014-03-15,3,1130,205261,34.0
2014-03-15,4,24,5682,1.0
2014-03-15,5,701,100529,18.0
2014-03-15,6,838,212226,27.0
2014-03-15,11,457,134616,9.0
2014-03-15,13,21,6668,1.0
2014-03-15,14,169,67213,5.0
2014-03-15,15,301,84867,10.0
2014-03-15,19,9987,1645720,403.0
2014-03-15,20,2574,288920,86.0
2014-03-15,21,926,142830,30.0
2014-03-15,22,852,163156,26.0
2014-03-15,23,8444,1074555,280.0
2014-03-15,25,1066,154771,36.0
2014-03-15,28,3807,723569,138.0
2014-03-15,29,229,46622,6.0
2014-03-15,30,14773,3056401,749.0
2014-03-15,31,770,131900,17.0
2014-03-15,32,432,66484,15.0
2014-03-15,33,531,127570,16.0
2014-03-15,35,818,151368,33.0
2014-03-15,37,9838,4266329,334.0
2014-03-15,38,1409,652064,49.0
2014-03-15,40,31103,12602765,1051.0
2014-03-15,41,1314,530236,41.0
2014-03-15,43,1251,474454,36.0
2014-03-15,45,54,855,2.0
2014-03-15,49,852,306352,27.0
2014-03-15,54,330,55704,6.0
2014-03-15,55,16865,4730974,504.0
2014-03-15,56,258,40151,8.0
2014-03-15,57,1672,534847,42.0
2014-03-15,58,412,64893,13.0
2014-03-15,59,41,6802,1.0
2014-03-15,61,172,97580,7.0
2014-03-15,62,1497,559957,47.0
2014-03-15,63,2103,937335,66.0
2014-03-15,64,2167,950800,64.0
2014-03-15,65,2515,1127139,87.0
2014-03-15,67,2639,659237,80.0
2014-03-15,69,790,370756,32.0
2014-03-15,70,416,187067,16.0
2014-03-15,71,1299,879858,690.0
2014-03-15,72,2327,1479672,91.0
2014-03-15,73,636,25784,30.0
2014-03-15,75,2443,412423,84.0
2014-03-15,76,110,16441,13.0
2014-03-15,77,22,560,2.0
2014-03-15,78,55,19255,1.0
2014-03-15,79,58,53151,3.0
2014-03-15,82,57,26705,4.0
2014-03-15,83,189,88355,5.0
2014-03-16,2,1044,165296,29.0
2014-03-16,3,1127,223551,31.0
2014-03-16,4,105,7638,2.0
2014-03-16,5,248,39134,7.0
2014-03-16,6,576,148957,18.0
2014-03-16,11,318,127853,10.0
2014-03-16,12,44,6675,1.0
2014-03-16,14,142,53832,4.0
2014-03-16,15,185,39702,5.0
2014-03-16,19,8322,1541438,309.0
2014-03-16,20,2018,251105,70.0
2014-03-16,21,762,132452,24.0
2014-03-16,22,829,120837,26.0
2014-03-16,23,8066,1003978,244.0
2014-03-16,25,857,143842,33.0
2014-03-16,28,4228,787435,139.0
2014-03-16,29,56,30710,4.0
2014-03-16,30,16124,2964817,645.0
2014-03-16,31,1375,112159,26.0
2014-03-16,32,336,42309,13.0
2014-03-16,33,436,95707,13.0
2014-03-16,35,917,163013,41.0
2014-03-16,37,7303,3213231,231.0
2014-03-16,38,2028,921503,60.0
2014-03-16,40,26777,11561594,926.0
2014-03-16,41,700,324005,24.0
2014-03-16,43,1274,487295,38.0
2014-03-16,45,112,715,3.0
2014-03-16,49,301,116076,11.0
2014-03-16,54,385,56161,8.0
2014-03-16,55,13155,3624597,402.0
2014-03-16,56,369,49962,11.0
2014-03-16,57,1749,503868,44.0
2014-03-16,58,452,67550,10.0
2014-03-16,59,50,5853,2.0
2014-03-16,60,28,3114,1.0
2014-03-16,61,274,115292,7.0
2014-03-16,62,1358,503432,40.0
2014-03-16,63,1465,643942,45.0
2014-03-16,64,1624,652340,43.0
2014-03-16,65,2415,1088349,99.0
2014-03-16,66,95,45477,4.0
2014-03-16,67,2048,446065,67.0
2014-03-16,69,734,311345,23.0
2014-03-16,70,532,229477,18.0
2014-03-16,71,1270,837960,303.0
2014-03-16,72,2033,1271902,82.0
2014-03-16,73,252,4010,7.0
2014-03-16,75,1665,252319,56.0
2014-03-16,76,165,7941,10.0
2014-03-16,78,55,12234,1.0
2014-03-16,79,176,88585,5.0
2014-03-16,83,59,22088,1.0
2014-03-17,2,282,77545,11.0
2014-03-17,3,509,114643,18.0
2014-03-17,4,7,5682,1.0
2014-03-17,5,203,33527,6.0
2014-03-17,6,257,97041,13.0
2014-03-17,9,48,45477,204.0
2014-03-17,11,244,100918,8.0
2014-03-17,12,45,6675,1.0
2014-03-17,14,41,26849,2.0
2014-03-17,15,52,21336,2.0
2014-03-17,17,16,12120,-1.0
2014-03-17,19,5981,1018995,254.0
2014-03-17,20,1283,149756,39.0
2014-03-17,21,313,41090,11.0
2014-03-17,22,229,75693,12.0
2014-03-17,23,2865,441138,100.0
2014-03-17,25,294,49364,12.0
2014-03-17,28,2235,386746,85.0
2014-03-17,29,557,122355,73.0
2014-03-17,30,9767,1968547,409.0
2014-03-17,31,440,73037,9.0
2014-03-17,32,303,23315,7.0
2014-03-17,33,156,39866,5.0
2014-03-17,35,530,87333,25.0
2014-03-17,37,4639,2117766,147.0
2014-03-17,38,1123,531322,59.0
2014-03-17,39,50,27763,2.0
2014-03-17,40,12408,4963322,371.0
2014-03-17,41,710,304173,21.0
2014-03-17,43,421,162118,13.0
2014-03-17,45,134,628,3.0
2014-03-17,49,622,195802,28.0
2014-03-17,54,440,50087,11.0
2014-03-17,55,8654,2440024,274.0
2014-03-17,56,120,24136,5.0
2014-03-17,57,973,362843,27.0
2014-03-17,58,66,19756,4.0
2014-03-17,59,50,7091,2.0
2014-03-17,61,84,32238,2.0
2014-03-17,62,575,241847,16.0
2014-03-17,63,787,305347,20.0
2014-03-17,64,536,209701,15.0
2014-03-17,65,1278,450802,59.0
2014-03-17,66,100,44062,4.0
2014-03-17,67,1160,324437,38.0
2014-03-17,69,100,48114,4.0
2014-03-17,70,356,103024,9.0
2014-03-17,71,1214,796062,139.0
2014-03-17,72,935,645000,34.0
2014-03-17,73,479,22663,22.0
2014-03-17,75,1121,179869,46.0
2014-03-17,77,67,23178,3.0
2014-03-17,79,33,35434,2.0
2014-03-17,82,131,80102,12.0
2014-03-18,2,672,132711,18.0
2014-03-18,3,538,118530,18.0
2014-03-18,4,53,5682,1.0
2014-03-18,5,275,44673,8.0
2014-03-18,6,600,137812,18.0
2014-03-18,9,48,45477,58.0
2014-03-18,11,154,80813,4.0
2014-03-18,12,37,6675,-1.0
2014-03-18,14,170,67170,5.0
2014-03-18,15,57,13396,1.0
2014-03-18,17,15,12119,1.0
2014-03-18,19,5895,879022,213.0
2014-03-18,20,1564,263228,91.0
2014-03-18,21,539,115629,16.0
2014-03-18,22,624,124537,19.0
2014-03-18,23,2930,418661,97.0
2014-03-18,25,481,64638,17.0
2014-03-18,28,2295,376288,77.0
2014-03-18,29,633,150170,56.0
2014-03-18,30,6533,1298801,290.0
2014-03-18,31,770,96616,15.0
2014-03-18,32,263,46053,9.0
2014-03-18,33,306,87748,13.0
2014-03-18,35,420,87332,22.0
2014-03-18,37,4100,1731026,128.0
2014-03-18,38,1186,433957,46.0
2014-03-18,40,15039,5816868,466.0
2014-03-18,41,618,286508,22.0
2014-03-18,43,681,248592,20.0
2014-03-18,45,102,1070,4.0
2014-03-18,49,660,252180,23.0
2014-03-18,54,330,28078,8.0
2014-03-18,55,10174,3153315,316.0
2014-03-18,56,178,18302,5.0
2014-03-18,57,899,310487,23.0
2014-03-18,58,538,96546,14.0
2014-03-18,61,67,38780,2.0
2014-03-18,62,848,351143,27.0
2014-03-18,63,367,220149,17.0
2014-03-18,64,992,366970,25.0
2014-03-18,65,1525,601850,59.0
2014-03-18,66,109,45373,3.0
2014-03-18,67,973,277466,31.0
2014-03-18,69,548,223817,22.0
2014-03-18,70,230,108431,9.0
2014-03-18,71,1193,796062,141.0
2014-03-18,72,1331,701986,35.0
2014-03-18,73,446,31819,22.0
2014-03-18,75,1371,207978,46.0
2014-03-18,76,55,492,2.0
2014-03-18,77,71,3054,4.0
2014-03-18,78,165,13986,3.0
2014-03-18,79,6,17717,1.0
2014-03-18,82,88,26699,5.0
2014-03-18,83,59,22088,1.0
2014-03-19,2,434,94394,15.0
2014-03-19,3,1163,254107,52.0
2014-03-19,4,100,11362,2.0
2014-03-19,5,91,16762,3.0
2014-03-19,6,569,142239,20.0
2014-03-19,9,24,22739,47.0
2014-03-19,11,139,53766,5.0
2014-03-19,12,363,86775,52.0
2014-03-19,14,81,40313,3.0
2014-03-19,15,143,39727,5.0
2014-03-19,17,57,12122,1.0
2014-03-19,19,4554,778226,167.0
2014-03-19,20,2111,315965,126.0
2014-03-19,21,426,118715,18.0
2014-03-19,22,573,74633,16.0
2014-03-19,23,3390,449244,100.0
2014-03-19,25,202,30493,8.0
2014-03-19,28,1807,273104,56.0
2014-03-19,29,518,110102,32.0
2014-03-19,30,8539,1669683,304.0
2014-03-19,31,715,44968,15.0
2014-03-19,32,191,20432,5.0
2014-03-19,33,266,95682,16.0
2014-03-19,35,850,163001,45.0
2014-03-19,37,4006,1878644,134.0
2014-03-19,38,1171,513914,49.0
2014-03-19,40,15214,6496786,481.0
2014-03-19,41,799,271846,20.0
2014-03-19,43,828,332931,29.0
2014-03-19,45,147,1307,5.0
2014-03-19,49,793,324566,34.0
2014-03-19,54,330,52767,13.0
2014-03-19,55,8993,2823324,298.0
2014-03-19,56,187,30297,7.0
2014-03-19,57,702,269111,17.0
2014-03-19,58,433,95561,13.0
2014-03-19,61,54,15972,1.0
2014-03-19,62,349,163189,11.0
2014-03-19,63,982,475794,31.0
2014-03-19,64,1011,430456,31.0
2014-03-19,65,1804,664949,79.0
2014-03-19,67,489,123297,20.0
2014-03-19,69,619,261266,21.0
2014-03-19,70,162,73415,6.0
2014-03-19,71,1192,796062,166.0
2014-03-19,72,1310,870446,46.0
2014-03-19,73,638,10185,24.0
2014-03-19,75,1122,193235,48.0
2014-03-19,76,55,492,1.0
2014-03-19,77,86,4712,3.0
2014-03-19,78,165,13952,4.0
2014-03-19,81,44,13355,1.0
2014-03-19,82,57,26705,3.0
2014-03-19,83,49,44183,3.0
2014-03-20,2,424,88916,16.0
2014-03-20,3,1220,233611,45.0
